_id,no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,rank
59088,3000156227,3000057650,2009-09-04,2009-10-22,4304  rue Hugo,Pierrefonds - Roxboro,CO,CO- construction,habitation,unifamiliale (1 log),PAD PROGRAMME D'ADAPTATION DE DOMICILE INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE VERTICALE DANS UNE GAINE FERMÉE ENTRE LE SOUS-SOL ET LE REZ-DE-CHAUSSÉE,0,-73.86736534330257,45.473273119336824,276076.73,5037104.14,0.31676343
515343,1000497700,1000273700,2000-03-23,2000-03-24,10345  avenue de l' Esplanade,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,2 Logements,"INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE, AMÉNAGEMENT D'UNE SALLE DE DOUCHE ET TRAVAUX CONNEXES (PROG. PAD AU 10345)",0,-73.66757169296667,45.54600541856859,291714.9,5045134.94,0.31676343
212367,3001143165,3000545895,2016-06-03,2016-06-03,7955  rue Cartier,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"En facade du batiment, installation d'une plate-forme élévatrice, tel que plans.",0,-73.61610821406683,45.55301202981131,295734.63,5045906.49,0.31676343
512425,1000959902,1000328402,2002-07-23,2002-07-23,6866  rue Fabre,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,5 à 11 Logements,"INSTALLER UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE, AMÉNAGER UNE DOUCHE    SANS SEUIL ET AJOUTER UN W.C. ET UN LAVABO",0,-73.60359344314841,45.544712741259005,296710.56,5044982.84,0.31676343
16192,3000037621,3000011932,2006-03-30,2006-04-04,3757  avenue de Melrose,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,1 Logement,"Dans la cour avant, sur terrain privé, installer une plate-forme élévatrice donnant acces au rc, Reduire la largeur de l'escalier, et élever le plancher du balcon d'environ 6''",0,-73.6186014199702,45.47071455055018,295526.47,5036761,0.31676343
212848,3001159138,3000556035,2016-07-11,2016-07-12,11141  avenue de Belleville,Montréal-Nord,TR,Transformation,Résidentiel,Unifamiliale,Installation d'une plate-forme élévatrice conforme à la norme B-613,1,-73.64895983483969,45.58881816460787,293177.07,5049889.93,0.31676343
199546,1710020252,1710019962,2015-05-01,2015-05-07,122  rue Smith,LaSalle,CO,CO - Construction,Habitation,bi et trifamiliale (h2),PROGRAMME ADAPTATION DOMICILE / PLATE-FORME ÉLÉVATRICE EN FAÇADE,0,-73.64387878177467,45.434620860231526,293542.83,5032753.16,0.31676343
516262,1000526604,1000182304,2004-04-21,2004-04-21,3445  41e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,"INSTALLER UNE PLATE-FORME ÉLÉVATRICE DANS UNE GAINE FERMÉE,             À L'INTÉRIEUR.",0,-73.5083296451354,45.66444669136665,304150.93,5058283.99,0.31676343
281087,3001499680,3000762634,2019-02-11,2019-02-11,6390  avenue Del Vecchio,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,2 Logements,"Au rez-de-chaussée, réaménagement intérieur de cloisons non-structurales, tel que plan. En facade, retrait d'une plate-forme élévatrice et ajout de garde-corps.",0,-73.55963940613306,45.5862514954887,300146.29,5049595.63,0.31676343
482296,1001930601,1001065901,2001-10-03,2001-10-03,1410  9e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,2 Logements,"INSTALLER UNE PLATE-FORME ÉLÉVATRICE, CHANGER UNE PORTE EXTÉRIEURE ET   RÉAMÉNAGER LA SALLE DE BAIN",0,-73.50390444318296,45.64101332698853,304495.63,5055679.73,0.31676343
467063,1001424902,1000507202,2002-11-06,2002-11-06,5698  4e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE ET RÉAMÉNAGEMENT   DE LA SALLE DE BAIN.,0,-73.58031328431821,45.54839293591685,298528.88,5045389.75,0.31676343
135788,3000637842,3000303243,2012-10-12,2012-10-16,3315  rue Gertrude,Verdun,CO,Rénovation,Habitation,Familiale,Installation d'une plate-forme élévatrice en façade.,0,-73.56879367874153,45.47057326472626,299420.96,5036740.76,0.31676343
519023,1001051398,1000500698,1998-06-22,1998-06-22,5435  rue Bossuet,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,2 Logements,"ADAPTATION DE DOMICILE, INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE VERTICINTÉRIEURE DANS UN PUITS 45 MIN., ÉLARGISSEMENT DE PORTES INTÉRIEURES.",0,-73.55400106365244,45.57857273071929,300585.68,5048741.96,0.31676343
526858,1001996499,1000932299,1999-10-04,1999-10-04,12610  71e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,INSTALLER UNE PLATE-FORME ÉLÉVATRICE VERTICALE INTÉRIEURE ET TRAVAUX    CONNEXES.,0,-73.5599011454597,45.66369132860803,300132.29,5058201.75,0.31676343
240877,3001174925,3000567842,2016-08-15,2016-08-15,1835  42e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,"EN COUR ARRIÈRE, AGRANDIR LE PERRON DE 1.5 M X 1.8 M ET INSTALLER UNE PLATE-FORME ÉLÉVATRICE.",0,-73.50183894336948,45.66437984106209,304656.7,5058276.53,0.31676343
204531,1710020459,1710020153,2015-08-18,2015-08-24,792  boulevard Bishop-Power,LaSalle,CO,CO - Construction,Habitation,bi et trifamiliale (h2),PROGRAMME ADAPTATION DOMICILE / PLATE-FORME ÉLÉVATRICE EN FAÇADE ET AL.,0,-73.60594017483723,45.42764138631982,296510.15,5031972.92,0.31676343
84468,3000193476,3000076807,2010-05-18,2010-06-17,5840  7e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,"À L'AVANT, ABATTRE UN ARBRE ET INSTALLER UNE PLATE-FORME ÉLÉVATRICE TEL QUE PLANS.",0,-73.5815281332032,45.55053244178486,298434.26,5045627.61,0.31676343
133933,3000696508,3000338467,2013-05-28,2013-06-18,1130  boulevard Henri-Bourassa Est,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,3 Logements,"En cour arrière, installer une plate-forme élévatrice extérieure donnant sur le balcon du rez-de-chaussée",0,-73.66521457726769,45.56044831837457,291902.26,5046739.62,0.31676343
84775,3000240658,3000095723,2010-08-02,2010-08-03,11895  avenue du Bois-de-Boulogne,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,3 Logements,Installer une plate-forme élévatrice à l'extérieur à l'arrière.,0,-73.69144348804026,45.542084688302474,289849.79,5044703.39,0.31676343
518981,1000494801,1000319201,2001-03-27,2001-03-27,6528  rue D'Aragon,Le Sud-Ouest,TR,Transformation,Résidentiel,3 Logements,INSTALLER UNE PLATE-FORME ÉLÉVATRICE INTÉRIEURE DEUX NIVEAUX AVEC ACCÈS EXTÉRIEUR DIRECT. RÉAMÉNAGER LA SALLE DE BAIN ET UNE SECTION DE CUISINE.,0,-73.59747706588094,45.452957899254535,297175.8,5034785.49,0.31676343
443514,3003569683,3001879519,2025-07-24,2025-09-24,11720  avenue Ovide-Clermont,Montréal-Nord,TR,Travaux extérieurs,Résidentiel,Trifamiliale,Installation d'une plate-forme élévatrice pour personne à mobilité réduite,0,-73.62030821771062,45.61209352893456,295416.56,5052472.82,0.31676343
253091,3001329486,3000663656,2017-08-10,2017-09-11,5615  rue des Roses,Montréal-Nord,TR,Transformation,Résidentiel,Unifamiliale,"DANS LA MARGE AVANT, INSTALLER UNE PLATE-FORME ÉLÉVATRICE ET ADAPTER LE PERRON EXISTANT À CETTE DERNIÈRE.",0,-73.62762208092131,45.611657554062774,294846.04,5052425.25,0.31676343
273303,3001417447,3000715597,2018-04-20,2018-04-20,2475  rue Dickson,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,1 Logement,"EN FAÇADE, AMÉNAGER 1 TROTTOIR DE BÉTON ET INSTALLER UNE PLATE-FORME ÉLÉVATRICE + AGRANDIR LE BALCON, TEL QUE PLAN.",0,-73.53733326397955,45.56986116013678,301886.01,5047773.08,0.31676343
114400,3000493907,3000224205,2012-02-02,2012-02-15,7090  avenue Papineau,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"À L'AVANT, INSTALLER UNE PLATE-FORME ÉLÉVATRICE TEL QUE PLAN.",0,-73.60631184028543,45.54732769247624,296498.67,5045273.72,0.31676343
150544,3000724723,3000349492,2013-10-18,2013-11-14,8742  rue Waverly,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,2 Logements,"À l'arrière, installer une plate-forme élévatrice, relocaliser l'escalier du rez-de-chaussée, modifier le garde-corps.",0,-73.64435258904285,45.53922233465213,293526.64,5044377.6,0.31676343
145441,3000764437,3000363346,2014-05-05,2014-05-22,10893  avenue de Belleville,Montréal-Nord,TR,Transformation,Résidentiel,Unifamiliale,REMPLACEMENT & RELOCALISATION DE LA PLATE-FORME ÉLÉVATRICE ( PLAN RÉVISÉ 14 MAI 2014 ) PAD.,0,-73.646569782096,45.58656956516116,293363.1,5049639.69,0.31676343
71097,3000172757,3000060570,2009-12-03,2009-12-07,6160  39e Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,5 à 11 Logements,INSTALLER UNE PLATE-FORME ÉLÉVATRICE DANS LA COUR AVANT TEL QUE PLANS.,0,-73.56695279734753,45.57085828046923,299574.19,5047885.4,0.31676343
77787,3000167353,3000057800,2009-10-21,2009-10-26,3860  avenue Plamondon,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"Modifier la porte avant, installation d'un ouvre-porte. Installation d'une plate-forme élévatrice verticale extérieur, intérieur et arrière.",0,-73.6357433250628,45.50052532264498,294191.72,5040076,0.31676343
175614,3001083048,3000525256,2015-11-02,2015-11-23,4685  avenue de Hampton,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,4 Logements,"EN COUR AVANT, AMENAGER UNE PLATE-FORME ÉLÉVATRICE POUR PERSONNE A MOBILITÉ REDUITE.",0,-73.63245817780512,45.47384733320842,294443.57,5037110.84,0.31676343
86780,3000245374,3000097525,2010-09-09,2010-09-09,8841  rue Meunier,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,3 Logements,Installation d'une plate-forme élévatrice verticale extérieur en façade.,0,-73.64611237684305,45.53872465068963,293389.11,5044322.54,0.31676343
125977,3000446679,3000213203,2011-09-26,2011-11-28,3732  avenue de Kent,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"DANS LA COUR AVANT, INSTALLER UNE PLATE-FORME ÉLÉVATRICE ET MODIFIER LE BLACON.",0,-73.63316162283772,45.50042874901603,294393.47,5040064.93,0.31676343
501624,1002374400,1001264100,2000-12-08,2000-12-08,10271  avenue D'Auteuil,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,5 à 11 Logements,FOURNIR ET INSTALLER UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE ET           RÉAMÉNAGER LA SALLE DE BAIN.,0,-73.6627345376246,45.55100535372163,292093.74,5045689.81,0.31676343
270050,3001411188,3000723214,2018-03-22,2018-06-18,9225  rue Meunier,Ahuntsic - Cartierville,TR,Transformation,Résidentiel,4 Logements,"En cour avant, aménager une plate-forme élévatrice. À l'intérieur, installer un fauteuil d'escalier dans l'escalier entre le RDC et le 2 ème étage.",0,-73.65186365049944,45.54040790104622,292940.31,5044510.44,0.31676343
139459,3000536417,3000243266,2012-07-12,2012-07-12,395  rue de la Congrégation,Le Sud-Ouest,TR,Transformation,Résidentiel,1 Logement,"Dans la cour avant, installer une plate-forme élévatrice et modifier le balcon",0,-73.55410193908321,45.481460818110925,300570.53,5037949.82,0.31676343
82746,3000190671,3000070461,2010-04-30,2010-05-07,9014  6e Avenue,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,2 Logements,"En facade au rc, installer une plate-forme élévatrice",0,-73.6292003970935,45.56865304995407,294715.24,5047646.27,0.31676343
65207,3000148981,3000047922,2009-07-15,2009-07-15,12285  rue Ontario Est,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE EXTÉRIEURE. REMPLACEMENT DE LA PORTE PATIO. INSTALLATION D'UN OUVRE PORTE AUTROMATIQUE.,0,-73.50774918330782,45.646052523172365,304195.97,5056239.78,0.31676343
89161,3000185133,3000066372,2010-04-07,2010-04-08,4583  rue Euclide-Brien,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,12 Logements +,"À L'ARRIÈRE, INSTALLER UNE PLATE-FORME ÉLÉVATRICE. À L'INTÉRIEUR, REMPLACER LA BAIGNOIRE PAR UNE DOUCHE TEL QUE PLANS.",0,-73.56619254700892,45.55004831714453,299631.62,5045572.71,0.31676343
89159,3000185098,3000069649,2010-04-07,2010-04-29,6313  rue des Écores,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"À L'AVANT, INSTALLER UNE PLATE-FORME ÉLÉVATRICE. RÉAMÉNAGER LE REZ-DE-CHAUSSÉE POUR AGRANDIR LA SALLE DE BAIN TEL QUE PLANS.",0,-73.59087280155826,45.547010873458404,297704.18,5045237.04,0.31676343
90619,3000184437,3000111243,2010-03-31,2011-01-11,4975  avenue Victoria,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE VERTICALE EXTÉRIEUR.,0,-73.62230586322711,45.48778878241364,295239.7,5038658.9,0.31676343
326119,3002920214,3001379153,2021-05-28,2021-06-06,1113  rue Thierry,LaSalle,TR,TR - Transformation,Habitation,unifamiliale (h1),INSTALLER UNE PLATE-FORME ÉLÉVATRICE EN COUR AVANT ET MODIFICATION À L'ENTRÉE PRINCIPALE (PROGRAMME D'ADAPTATION DU DOMICILE),0,-73.61065929060669,45.43403284310965,296141.86,5032683.7,0.31676343
215722,3001157474,3000560274,2016-07-06,2016-07-20,6733  rue Saint-Urbain,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,3 Logements,"EN FAÇADE AVANT, MODIFICATION DU PLANCHER DE BALCON POUR INSTALLER UNE PLATE-FORME ÉLÉVATRICE VERTICALE CONFORME À LA NORME B-613",0,-73.61390041061865,45.531215583908455,295903.57,5043483.98,0.31676343
