OBJECTID_1,join_OBJECTID,CUSTOMFOLDERNUMBER,FOLDERDESCRIPTION,FOLDERNAME,FOLDERTYPE,Subtype,Worktype,INDATE,ISSUEDATE,PROPERTYRSN,Status,Construction_Value,Dwelling_Units_Created,GFA,GFA__Accessory_Unit_,GFA__Basements_Alterations_,Infill_Lot,ConstructionStartDate,UnitsDemolished,AdjustedWorktype,StatusGroup,GlobalID,Number_of_Storeys,LEGALDESC,latitude,longitude
25179,2539320,2017 001054 000 00 TH,"New two storey townhome (206.14m2), covered front porch, rear terrace with wood pergola and planters (47.23m2), bsmt finish (38.87m2), underground garage (106.53m2) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 16,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,508595,1,206.14,,,No,1522022400000,,New Construction,Closed,e637a498-b900-4c64-9150-29329501313c,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25180,2539320,2017 001055 000 00 TH,"New two storey townhome (216.02m2), covered front porch, rear terrace with wood pergola and planters (40.42m2), bsmt finish (46.09m2), underground garage (106.53m2) with shared covered driveway and garage ramp",10 Maple Grove Drive Unit 15,TH,Row House - Condominium,New Const.,1496793600000,2017-10-31,114503,Closed,,1,216.02,,,No,1509408000000,,New Construction,Closed,cf457fe6-08bd-47a1-b359-012708544a9d,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25181,2539320,2017 001056 000 00 TH,"New two storey townhome (215.27m2), covered front porch, rear terrace with wood pergola and planters (42.25m2), bsmt finish (46.34m2), underground garage (104.67m2) with shared covered driveway and garage ramp",10 Maple Grove Drive Unit 14,TH,Row House - Condominium,New Const.,1496793600000,2017-10-31,114503,Closed,,1,215.27,,,No,1509580800000,,New Construction,Closed,33b9d9d5-12bf-4601-b873-143b3d98422d,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25182,2539320,2017 001057 000 00 TH,"New two storey townhome (206.14m2), covered front porch, rear terrace with wood pergola and planters (47.23m2), bsmt finish (38.87m2), underground garage (106.53m2) with shared covered driveway and garage ramp",10 Maple Grove Drive Unit 13,TH,Row House - Condominium,New Const.,1496793600000,2017-10-31,114503,Closed,,1,206.14,,,No,1509580800000,,New Construction,Closed,2cc67472-8aff-4cea-8253-161bee526a7d,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25183,2539320,2017 001058 000 00 TH,"New two storey townhome (206.14m2), covered front porch, rear terrace with wood pergola and planters (47.23m2), bsmt finish (38.87m2), underground garage (106.53m2) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 1,TH,Row House - Condominium,New Const.,1496793600000,2017-11-02,114503,Closed,,1,206.14,,,No,1511395200000,,New Construction,Closed,b8acb31a-9cd4-443c-a10e-e56b6b6f6967,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25184,2539320,2017 001059 000 00 TH,"New two storey townhome (215.27m2), covered front porch, rear terrace with wood pergola and planters (42.25m2), bsmt finish (46.34m2), underground garage (104.67m2) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 2,TH,Row House - Condominium,New Const.,1496793600000,2017-11-02,114503,Closed,,1,215.27,,,No,1512604800000,,New Construction,Closed,7c324a1a-568f-47c0-aa15-d0a16b3ae3dd,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25185,2539320,2017 001060 000 00 TH,"New two storey townhome (216.02m2), covered front porch, rear terrace with wood pergola and planters (40.42m2), bsmt finish (46.09m2), underground garage (106.532) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 3,TH,Row House - Condominium,New Const.,1496793600000,2017-11-02,114503,Closed,,1,216.02,,,No,1512604800000,,New Construction,Closed,9d203f00-c08e-43a7-9773-f4386d23b76e,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25186,2539320,2017 001061 000 00 TH,"New two storey townhome (216.02m2), covered front porch, rear terrace with wood pergola and planters (40.42m2), bsmt finish (46.09m2), underground garage (106.532) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 4,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,527170,1,216.02,,,No,1516233600000,,New Construction,Closed,4d440687-da47-42c8-8af2-26f2b5ebbac0,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25187,2539320,2017 001062 000 00 TH,"New two storey townhome (215.27m2), covered front porch, rear terrace with wood pergola and planters (42.25m2), bsmt finish (46.34m2), underground garage (104.67m2) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 5,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,527170,1,215.27,,,No,1516233600000,,New Construction,Closed,3f3bade4-87d7-4255-9e69-a424296a66a6,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25188,2539320,2017 001063 000 00 TH,"New two storey townhome (206.14m2), covered front porch, rear terrace with wood pergola and planters (47.23m2), bsmt finish (38.87m2), underground garage (106.53m2) with shared covered driveway and shared garage ramp",10 Maple Grove Drive Unit 6,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,508595,1,206.14,,,No,1516233600000,,New Construction,Closed,99901f16-be6b-4fe8-a6b1-437314532c83,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25189,2539320,2017 001064 000 00 TH,"New two storey townhome (216.02m2), covered front porch, rear terrace with wood pergola and planters (40.42m2), bsmt finish (46.09m2), underground garage (106.532) with shared covered driveway and garage ramp",10 Maple Grove Drive Unit 7,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,527170,1,216.02,,,No,1516838400000,,New Construction,Closed,5c4d181d-8b38-46da-86d9-293f0499a99d,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25190,2539320,2017 001065 000 00 TH,"New two storey townhome (215.27m2), covered front porch, rear terrace with wood pergola and planters (42.25m2), bsmt finish (46.34m2), underground garage (104.67m2) with shared covered driveway and garage ramp",10 Maple Grove Drive Unit 8,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,527170,1,215.27,,,No,1516838400000,,New Construction,Closed,b9b0b680-1163-4097-84ae-68beecfe59e4,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25191,2539320,2017 001066 000 00 TH,"New two storey townhome (206.14m2), covered front porch, rear terrace with wood pergola and planters (47.23m2), bsmt finish (38.87m2), underground garage (106.53m2) with shared covered driveway and garage ramp",10 Maple Grove Drive Unit 9,TH,Row House - Condominium,New Const.,1496793600000,2017-12-13,114503,Closed,508595,1,206.14,,,No,1516838400000,,New Construction,Closed,03f779ee-72a6-45aa-8262-bad44772a11d,,"CON 4 SDS PT LOT 6 & WATER LOT IN FRONT OF LOT 6 RP 20R3606 PARTS 1,2 RP 20R10812 PART 1",43.46655732091814,-79.64439563575328
25272,2523211,2019 001686 000 00 DA,installation of new elevator shaft from first to second floor - POST SCRIPTUM HOLDINGS LTD,874 Sinclair L6K2Y1,DA,Warehousing F2,Alt./Improve,1569456000000,,32880,Cancelled,150000,,20,,,,,,Renovation & Repair,Cancelled,d77ea80a-74f2-4fe3-82fa-b97945dc4c87,,"PLAN 949 PT BLK D 43R 20 -2- 7606 PT 1,2,4,6  ",43.44639442639428,-79.69699243791378
25391,2494116,2021 110071 000 00 RA,"Installation of residential elevator serving the basement, 1st &amp; 2nd floors .  No GFA added.",2394 Valleyridge Dr,RA,Single Family Detached Dwelling,Alt./Improve,1619395200000,2021-06-14,80439,Closed,43000,0,5,,,No,,,Renovation & Repair,Closed,3ecf7770-c397-481a-91a7-524b88f92884,,PLAN M909 LOT 126,43.42807533910917,-79.77091956621672
25451,2511113,2025 126209 000 00 BDP,"Construction of a two storey single dwelling, finished basement with side yard basement walk-up, elevator, gas fireplaces, attached garage, front and rear covered porches and skylights on main roof.",162 Westdale Road,BDP,House - Part 9 - Detached House,New Construction,1761609600000,2026-02-18,6276,Issued,180000,1,587.75,323.75,0,Yes,1775606400000,,New Construction,Permit Issued,9de97a41-8038-46f4-a537-7d37f64832a5,2,PLAN 564 LOT 25 PT LOT 24,43.421770656022844,-79.68591647844595
25508,2534699,2023 106583 REV 01 BDP,REVISION of 23-106583 to include the relocation of the main floor office to basement replaced with second kitchen; Bsmt Laundry room replaced the Bsmt Bdrm #2; Second floor relocation of plumbing fixtures and closets throughout; and Laundry closet room added next to Primary Bdrm. Proposed elevator. No GFA added.,152 Third Line,BDP,House - Part 9 - Detached House,Alteration/repair OR Alteration/finish to an existing building,1774483200000,,119585,Resubmission Required,0,0,0,14,0,,,,Renovation & Repair,Permit in Progress,262078d2-cbf0-4f00-928a-4cb520695fbf,,CON 4 SDS PT LOT 26 RP 20R21231 PART 2,43.40668436647033,-79.70153823702195
25533,2490279,2020 001317 REV 01 RA,"Basement: Enlarge basement windows W/window wells, reinforce east wall and update elevator details
First floor: Interior alterations to the kitchen area and elevator area. Changes to windows.
Second floor: Interior alterations to washrooms and changes to windows
Pool house: Relocating the W.C and changes to windows.",401 Lakeshore Rd W,RA,Single Family Detached Dwelling,Alt./Improve,1633046400000,2021-12-08,30870,Closed,0,0,180,,,No,,,Renovation & Repair,Closed,16393f4c-f5e5-48f7-8b8e-dd3e1636a5fe,,PLAN 348 PT LOT 4   ,43.431381141616754,-79.68455920063066
25826,2553845,2023 153950 000 00 RN,"REPEAT 23-139123, TBSD4222&ndash; 5 bedrooms (incl bsmt bdrm)
Construction of a 3-storey detached dwelling (2 story w/Loft) includes partially finished basement; gas fireplace on main level, double car garage, and a rear 3rd floor balcony.	
Lot 52, elev. B &ndash; options chosen:  fin. Basement Bedroom w/3pce Bath, Elevator, 3rd Flr Loft Retreat and Extended ceiling on Main 10&rsquo; and 2nd 9&rsquo;  &ndash; with Deck.",3351 Preserve Dr,RN,Single Family Detached Dwelling,New Const.,1700784000000,2025-01-15,124631,Closed,400000,1,310.68,76.01,0,No,1741305600000,,New Construction,Closed,4ee76cae-eb4b-47e8-8a4e-3453e4c3c7fb,3,PLAN M1272 LOT 52,43.48397150691838,-79.7424740087077
26042,2543453,2017 002126 000 00 CA,Install maglocks on 5th elevator lobby double doors and connect to an existing maglock power supply/control system for emergency release on fire alarm. No GFA  added.,2201 Bristol Circle,CA,Office,Alt./Improve,1509580800000,2017-11-21,108760,Closed,6000,,0,,,,,,Renovation & Repair,Closed,c73dd021-c253-49ee-888f-accb4099605c,,"PLAN M467 PT BLK 1 RP 20R19928 PARTS 1, 3 AND 9 ",43.51400979471753,-79.67143838730411
26139,2552886,2024 206864 000 00 FR,Installation of new smoke detectors and control relays for CSA B44 emergency elevator recall functions.  No GFA added.,586 Argus Rd,FR,Office Multi-Storey,Fire Retrofit,1722297600000,2024-08-28,53349,Issued,27225,,200,,,,,,Renovation & Repair,Permit Issued,81ca709f-9939-44cd-81b8-8c29b5d6d67f,,CON 3 SDS PT LOT 14 PLAN 1333 LOT 4 ,43.45715929538519,-79.68614145545338
26325,2497710,2016 000702 000 00 SA,"Interior alterations to existing elementary school for barrier free washrooms, interior finishes, lighting and life safety upgrades. (180.00m2). GLADYS SPEERS PUBLIC SCHOOL. No new GFA.",2150 Samway Road,SA,Elementary School,Alt./Improve,1461542400000,2016-07-08,11731,Closed,400000,,180,,,,,,Renovation & Repair,Closed,135bc5c2-e384-4801-9e88-ff632c7d19d0,,CON 3 SDS PT LOT 27   ,43.40959464561739,-79.71484009187365
26558,2503837,2020 001547 000 00 SN,"Addition of a mezzanine to third floor, addition of elevator and interior alterations to first and second floors. ",1177 Invicta L6K4M1,SN,Place of Worship,Addition,1600905600000,2021-06-25,50488,Closed,700000,,242.59,,,,,,Addition,Closed,d22ec081-9f5e-4804-aee4-d395a16a733c,,"CON 2 SDS PT LOT 9 RP 20R6478 PARTS 4,7  ",43.476104929379,-79.67610094697653
26672,2521689,2025 119331 000 00 BDP,"Interior alteration for new office layout, replace part existing floor, underpin part basement and add a elevator. No GFA added.",217 Lakeshore Road E,BDP,Offices (Business),Alteration/repair OR Alteration/finish to an existing building,1757635200000,2025-12-03,24638,Issued,1000000,,0,,,,,,Renovation & Repair,Permit Issued,294b8418-fe57-43d8-83d6-c5e9f707ffa8,,"PLAN 1 BLK 7 PT LOTS B,E   ",43.446229267208864,-79.6681519125267
26697,2518792,2018 000126 000 00 AA,Remove existing steps and install a new wheelchair lift from parking garage to basement level of apartment building.  (20.00m2).  No additional GFA. ,2300 Marine Drive,AA,Condominium Apartment,Alt./Improve,1517443200000,2018-04-06,12762,Closed,80000,0,20,,,No,,,Renovation & Repair,Closed,002b2d26-a0a5-4da0-89c1-3e2d044ad630,,PLAN M8 PT LOT 114 RP 20R2075 PART 1  ,43.397310045166265,-79.70567399736997
26752,2556446,2015 001140 REV 01 TH,Revision to permit: Change to foundation design incl. elevator shaft update,82 Trafalgar Road,TH,Row or Town House,Alt./Improve,1499385600000,2017-08-03,106525,Revoked,0,0,0,,,No,,,Renovation & Repair,Revoked,0469b0d6-ee50-4b2f-afb9-64e830f5385f,,PLAN 1 BLK 16 PT LOT C RP 20R22866 PART 3,43.44661580305738,-79.66554655723564
27021,2512069,2014 001785 REV 02 RA,Revision to permit: Change to interior guards / handrails,100 Lisonally Court,RA,Single Family Detached Dwelling,Alt./Improve,1484784000000,2017-01-23,60629,Closed,0,0,0,,,No,,,Renovation & Repair,Closed,ad4d8d34-aeeb-4ada-a49b-85beb63aa100,,PLAN M651 LOT 23   ,43.41767667193558,-79.68628854483505
27137,2544032,2016 000369 000 00 AA,"Proposed installation of a wheelchair ramp on helical pile foundation system - approx. area: 9.0m2
No new GFA added to the existing building.",2381 Marine Drive,AA,Rental Apartment,Alt./Improve,1457568000000,2016-05-11,12932,Closed,,0,9,,,No,,,Renovation & Repair,Closed,eff19cd1-ffb1-4082-86bd-05a2ad433232,,PLAN M8 LOT 43 PT LOT 24 RP 20R2088 PART 2  ,43.395657671709635,-79.70878908544361
27260,2503096,2022 129071 000 00 RN,"Construction of a new 2-storey addition at the rear with an attached, partially covered deck/porch. New 2nd storey bump out at the front. New elevator from basement to second floor and interior alterations to main and second floor layouts with new finished basement area.",1443 Stoneybrook Trail,RN,Single Family Detached Dwelling,Addition,1666656000000,2022-11-11,23288,Issued,237165,0,64.32,217.05,0,Yes,1671494400000,,Addition,Permit Issued,5a57f3fa-608b-4a95-a3b7-829472df2205,2,PLAN M437 LOT 32   ,43.44247859196215,-79.73369656859246
27288,2479169,2018 000870 000 00 CA,Renovation of partial ground floor level (1033.56m2) of existing two storey Town of Oakville building. Remove existing interior partitions and construct new interior partitions. Replace existing fixtures and upgrade mechanical with construction of a new barrier free washroom. No GFA added.,193 Church Street,CA,Office,Alt./Improve,1527120000000,2018-07-24,24858,Revoked,516780,,1033.56,,,,,,Renovation & Repair,Revoked,66eeb876-1ad6-4c1a-a4d2-727cce4dbae5,,"PLAN 1 BLK 2 LOTS C,F PT LOTS B,E  ",43.44620328832479,-79.66973886813439
27601,2517470,2019 001802 REV 01 RA,"REVISION 01 - Changes to framing, HVAC and interior floor layout for revised elevator location. No GFA.",1298 Devon L6J2L8,RA,Single Family Detached Dwelling,Alt./Improve,1576540800000,2020-08-06,42654,Closed,0,0,0,,,Yes,,,Renovation & Repair,Closed,a6730e88-d403-45d2-9b42-a6d426e7094e,,PLAN 628 LOT 79   ,43.46850896182112,-79.65918386806617
27787,2534845,2014 001798 REV 02 RA,Revision to convert handrails to a glass railing system.,1395 Lakeshore Road E,RA,Single Family Detached Dwelling,Alt./Improve,1456185600000,2016-02-26,42926,Closed,,0,10,,,No,,,Renovation & Repair,Closed,ec3b192e-1b2a-4927-a8d5-89ce55dd1609,,PLAN 537 LOT 36   ,43.46513724973611,-79.64798300139167
28213,2502765,2025 112307 000 00 BDP,Interior alterations to install an elevator. Elevator to service the main and second floor levels only. No GFA added.,2349 Belyea Street,BDP,House - Part 9 - Detached House,Alteration/repair OR Alteration/finish to an existing building,1748995200000,2025-06-13,104728,Closed,60000,0,0,6,0,,1765929600000,,Renovation & Repair,Closed,f0f7a5e5-4100-43d0-84b6-f88c0a76ca18,,PLAN M7 PT LOT 41 RP 20R19295 PART 2   ,43.39879811531511,-79.71176859616064
28351,2559071,2025 110630 000 00 BDP,"LOT SPECIFIC - Based on Model 2001 Elevation A. BLK 20 &ndash; Unit 4. Construction of a 3-Storey Town House with Attached Garage, Covered Porch, Elevator 41&apos;X41&apos; Cab. Fireplace. Main and Upper Rear Balcony, Upper Floor Front Balcony. Finished Basement and Cold Cellar. 4 Bedrooms.
",343 Helen Lawson Lane,BDP,House - Part 9 - Town House,New Construction,1746403200000,2025-07-25,128944,Issued,567640,1,283.82,57.88,0,No,1754352000000,,New Construction,Permit Issued,5332ff9f-3359-4d70-b21d-507deede9d8c,3,PLAN M1301 PT BLK 20 RP 20R23111 PARTS 10 AND 11,43.454411900658435,-79.67376377068457
