row_id,issue_date,permit_date,year,month_number,job_category,job_description,building_type,work_type,construction_value,units_added,address,legal_description,zoning,neighbourhood_numberr,neighbourhood,count,latitude,longitude,location,geometry_point,floor_area,bia,occupancy_granted_date
2-485925934,2023-10-31T00:00:00.000,2023-10-31T00:00:00.000,2023,10,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, rear uncovered deck (14.17m x 4.27m) over walkout Basement, front and rear balconies, sunroom, fireplace and elevator.",Single Detached House (110),(01) Building - New,452625,1,1534 - HOWES PLACE SW,Plan 2122914 Blk 13 Lot 55,RSF,5465,HAYS RIDGE AREA,1,53.41388813599199,-113.5729838004552,"{'latitude': '53.41388813599199', 'longitude': '-113.5729838004552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5729838004552, 53.41388813599199]}",3621,,2024-11-13
2-457405689,2023-06-13T00:00:00.000,2023-06-13T00:00:00.000,2023,6,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with rear attached Garage, rear covered sunroom, elevator, fireplace and Basement development (NOT to be used as an additional Dwelling).",Single Detached House (110),(01) Building - New,303500,1,14639 - 92A AVENUE NW,Plan 6054HW Blk 9 Lot 15,RS,3330,PARKVIEW,1,53.526320320465345,-113.57401233415702,"{'latitude': '53.526320320465345', 'longitude': '-113.57401233415702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.57401233415702, 53.526320320465345]}",2428,,2024-11-19
2-388820492,2021-10-05T00:00:00.000,2021-10-05T00:00:00.000,2021,10,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with front attached Garage, veranda, elevator, rear covered deck (with hot tub), fireplace, side door entrance (with landing), walkout Basement, and Basement development (NOT to be used as an additional Dwelling).",Single Detached House (110),(01) Building - New,621960,1,4135 - CAMERON HEIGHTS POINT NW,Plan 1424124 Blk 14 Lot 93,RSF,4466,CAMERON HEIGHTS,1,53.47754465908751,-113.62749576535093,"{'latitude': '53.47754465908751', 'longitude': '-113.62749576535093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.62749576535093, 53.47754465908751]}",5183,,2023-09-26
2-446753367,2021-10-08T00:00:00.000,2021-10-08T00:00:00.000,2021,10,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with attached Garage, side landing two covered decks, Unenclosed Front Porch, underground Garage ramp.",Single Detached House (110),(01) Building - New,558960,1,9508 - RIVERSIDE DRIVE NW,Plan 8420255 Blk 9 Lot 42,RS,3140,CRESTWOOD,1,53.532310173517686,-113.5613741935423,"{'latitude': '53.532310173517686', 'longitude': '-113.5613741935423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5613741935423, 53.532310173517686]}",4658,,2024-04-19
2-587911192,2025-07-22T00:00:00.000,2025-07-22T00:00:00.000,2025,7,"Single, Semi-detached & Rowhousing","To construct a Residential Use building in the form of a Single Detached House with a rear attached Garage, unenclosed front porch, rear covered deck (8.84m x 4.88m), balcony, fireplace, and Basement development (NOT to be used as an additional Dwelling), elevator pad 54 - VALLEYVIEW CRESCENT NW BD = bedroom, bathroom, gym, rec room, mechanical room, laundry room",Single Detached House (110),(01) Building - New,595000,1,54 - VALLEYVIEW CRESCENT NW,Plan 5069KS Blk 16 Lot 4,RS,3330,PARKVIEW,1,53.52082774335116,-113.55743732498188,"{'latitude': '53.52082774335116', 'longitude': '-113.55743732498188', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55743732498188, 53.52082774335116]}",4760,,2026-03-30
1-92210973,2009-11-26T00:00:00.000,2009-11-26T00:00:00.000,2009,11,Other Miscellaneous Building,To construct a wheel chair ramp from the front of the house.,Row House Condo (335),(03) Exterior Alterations,5000,0,"47, 10205 - 158 AVENUE NW",Condo Common Area (Plan 8321645),RSM,3040,BEAUMARIS,1,53.61880019007538,-113.49993991121914,"{'latitude': '53.61880019007538', 'longitude': '-113.49993991121914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.49993991121914, 53.61880019007538]}",42,,
2-537089679,2026-05-15T00:00:00.000,2026-05-15T00:00:00.000,2026,5,"Single, Semi-detached & Rowhousing","To construct a Residential Use building in the form of a Single Detached House with an unenclosed front porch, rear attached Garage, balcony, roof top terrace with wet bar, Basement development with wetbar (NOT to be used as an additional Dwelling), fireplace and uncovered deck (6.78m x 4.98m). Basement (Gym, bedroom, rec room, mech room, storage/wine room, games room, bathroom, elevator)",Single Detached House (110),(01) Building - New,490875,1,9113 - STRATHEARN DRIVE NW,Plan 8296ET Blk 4 Lot 19,RS,6710,STRATHEARN,1,53.53408977564352,-113.46774004537788,"{'latitude': '53.53408977564352', 'longitude': '-113.46774004537788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.46774004537788, 53.53408977564352]}",3927,,
2-472379492,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,2025,8,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with front and side attached Garages, Unenclosed Front Porch, balconies, uncovered deck and covered deck over walkout Basement, rooftop terrace, elevator, exterior hot tub, sunroom with wet bar, and Basement development with wet bar (NOT to be used as an additional Dwelling).",Single Detached House (110),(01) Building - New,895500,1,6 - DONSDALE CRESCENT NW,Plan 7820140 Lot 6,RR,4120,DONSDALE,1,53.48171370077671,-113.63004159118583,"{'latitude': '53.48171370077671', 'longitude': '-113.63004159118583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.63004159118583, 53.48171370077671]}",7164,,
2-568505991,2025-07-14T00:00:00.000,2025-07-14T00:00:00.000,2025,7,"Single, Semi-detached & Rowhousing","To construct a Residential Use building in the form of a Single Detached House with a front attached Garage, developed Basement (NOT to be used as a Secondary Suite), an unenclosed front porch, covered deck (3.81m x 7.39m) and walkout Basement, elevator 4099 - WHISPERING RIVER DRIVE NW BD = mechanical room, storage room, 2 bedrooms, outdoor storage room, elevator, laundry closet, rec room, gym",Single Detached House (110),(01) Building - New,457750,1,4099 - WHISPERING RIVER DRIVE NW,Plan 1125154 Blk 1 Lot 13,RSF,5570,WINDERMERE,1,53.4487366538946,-113.60918156491749,"{'latitude': '53.4487366538946', 'longitude': '-113.60918156491749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.60918156491749, 53.4487366538946]}",3662,,
1-88100571,2009-10-02T00:00:00.000,2009-10-02T00:00:00.000,2009,10,Other Miscellaneous Building,"To construct an addition to a Single Detached House (Rear 3 Season Sunroom w/ Enclosed Wheelchair Ramp, attaching the existing detached garage).",Single Detached House (110),(02) Addition,5500,0,13507 - 135 STREET NW,Plan 4479KS Blk 19 Lot 2,RS,3430,WELLINGTON,1,53.59659562739582,-113.55303707691283,"{'latitude': '53.59659562739582', 'longitude': '-113.55303707691283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55303707691283, 53.59659562739582]}",353,,
2-483499024,2023-12-18T00:00:00.000,2023-12-18T00:00:00.000,2023,12,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, 2 balconies (4.06m x 2.44m and 5.23m x 2.44m), Sunroom (5.23m x 4.27m) Basement development with Wet Bar (NOT to be used as an additional Dwelling), covered deck (3.91m x 2.44m) and Irregular shape Uncovered deck (overall 10.41m x 6.56m), fireplace, 2 AC Units, elevator and Forced Walkout Basement.",Single Detached House (110),(01) Building - New,899750,1,707 - HOWATT DRIVE SW,Plan 1425761 Blk 9 Lot 16,RSF,5465,HAYS RIDGE AREA,1,53.41897190595929,-113.57486330319675,"{'latitude': '53.41897190595929', 'longitude': '-113.57486330319675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.57486330319675, 53.41897190595929]}",7198,,
2-471247098,2024-03-18T00:00:00.000,2024-03-18T00:00:00.000,2024,3,"Single, Semi-detached & Rowhousing","To construct a Concrete Pre-Cast Single Detached House with Unenclosed Front Porch, balcony, rear covered deck, fireplaces, rear uncovered deck (5.18m x 4.27m) and to develop a Secondary Suite in the Basement. Secondary Suite: Two Bedrooms, Two Bathrooms, Laundry Room, Sewing Room, Living Room, Kitchen, Storage Room, Mechanical Room and Elevator.",Single Detached House (110),(01) Building - New,370625,2,11146 - 66 STREET NW,Plan 600U Blk 13 Lots 23-24,RS,2330,HIGHLANDS,1,53.56375676657931,-113.43924649934138,"{'latitude': '53.56375676657931', 'longitude': '-113.43924649934138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.43924649934138, 53.56375676657931]}",2965,,2025-02-24
1-89066314,2009-09-23T00:00:00.000,2009-09-23T00:00:00.000,2009,9,Other Miscellaneous Building,To construct exterior alterations (Uncovered Deck 2.44m x 12.19m @ 1.07m Ht w/ Wheelchair Ramp) to a Mobile Home.,Single Detached House (110),(03) Exterior Alterations,8036,0,385 - EVERGREEN PARK NW,Plan 915TR Lot A,"RSF, CN",2270,EVERGREEN,1,53.63121693831695,-113.35531218077169,"{'latitude': '53.63121693831695', 'longitude': '-113.35531218077169', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.35531218077169, 53.63121693831695]}",160,,
2-484508299,2024-07-03T00:00:00.000,2024-07-03T00:00:00.000,2024,7,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with front attached Garage, Unenclosed Front Porch, rear covered deck (24.18m x 8.84m), balconies, exterior hot tub, outdoor kitchen, roof top deck, fireplace, elevator, and Basement development (NOT to be used as an additional Dwelling)",Single Detached House (110),(01) Building - New,897000,1,155 - WINDERMERE DRIVE NW,Plan 1820122 Blk 14 Lot 32,DC1,5570,WINDERMERE,1,53.44225614875196,-113.6251301077177,"{'latitude': '53.44225614875196', 'longitude': '-113.6251301077177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.6251301077177, 53.44225614875196]}",7176,,
2-602763901,2025-11-28T00:00:00.000,2025-11-28T00:00:00.000,2025,11,"Single, Semi-detached & Rowhousing","To construct a Residential Use building in the form of a Single Detached House with an unenclosed front porch, balcony, Basement development (NOT to be used as an additional Dwelling) and fireplace. 11833 - 87 AVENUE NW BD = bedroom, rec room, pedway to garage, mud room, elevator, mechanical room, bathroom, wet bar",Single Detached House (110),(01) Building - New,378000,1,11833 - 87 AVENUE NW,Plan 2020576 Blk 13 Lot 4A,RS,5580,WINDSOR PARK,1,53.522609381713295,-113.53700279562203,"{'latitude': '53.522609381713295', 'longitude': '-113.53700279562203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.53700279562203, 53.522609381713295]}",3024,,
1-90195873,2009-11-03T00:00:00.000,2009-11-03T00:00:00.000,2009,11,Other Miscellaneous Building,To construct exterior alteration (wheelchair accessible ramp) to a Single Detached House.,Single Detached House (110),(03) Exterior Alterations,4000,0,9904 - 71 STREET NW,Plan 6083KS Blk 17A Lot 13,RS,6730,TERRACE HEIGHTS,1,53.53960173829007,-113.43714613938488,"{'latitude': '53.53960173829007', 'longitude': '-113.43714613938488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.43714613938488, 53.53960173829007]}",260,,
1-83080861,2009-12-09T00:00:00.000,2009-12-09T00:00:00.000,2009,12,Other Miscellaneous Building,To construct a rear addition to a Single Detached House with roof top balcony accessible by rear exterior stair.,Single Detached House (110),(02) Addition,25000,0,4204 - 38 STREET NW,Plan 8121671 Blk 36 Lot 40,RSF,6370,KINISKI GARDENS,1,53.478911850248856,-113.39929054186851,"{'latitude': '53.478911850248856', 'longitude': '-113.39929054186851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.39929054186851, 53.478911850248856]}",391,,
2-506030875,2024-07-16T00:00:00.000,2024-07-16T00:00:00.000,2024,7,"Single, Semi-detached & Rowhousing","To construct a Residential Use Single Detached House with a front attached Garage, balcony, Basement development (NOT to be used as an additional Dwelling), covered deck, fireplace, unenclosed front porch, walkout Basement. Elevator installation requires separate permits.",Single Detached House (110),(01) Building - New,414750,1,515 - HILLCREST POINT NW,Plan 1224818 Blk 1 Lot 7,RSF,4390,PATRICIA HEIGHTS,1,53.504531502283605,-113.59243500997063,"{'latitude': '53.504531502283605', 'longitude': '-113.59243500997063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.59243500997063, 53.504531502283605]}",3318,,2026-04-30
2-518856411,2024-09-23T00:00:00.000,2024-09-23T00:00:00.000,2024,9,"Single, Semi-detached & Rowhousing","To construct a Residential Use building in the form of a Single Detached House with an , unenclosed front porch, front balcony, rear covered deck (3.66m x 6.71m), fireplace, and to develop a Secondary Suite in the Basement. SS = 1 bedroom, kitchen, mechanical room, bathroom, living area, elevator, nook, laundry , storage, 9507 - 88 AVENUE NW",Single Detached House (110),(01) Building - New,287125,2,9507 - 88 AVENUE NW,Plan 3737AI Blk 3 Lot 2,RS,6040,BONNIE DOON,1,53.523186068857896,-113.47346126691298,"{'latitude': '53.523186068857896', 'longitude': '-113.47346126691298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.47346126691298, 53.523186068857896]}",2297,,2025-07-07
2-485949225,2024-03-20T00:00:00.000,2024-03-20T00:00:00.000,2024,3,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with two front attached Garages, Unenclosed Front Porch, 4 balconies, rear 4 season room (5.59m x 3.66m), rear partially covered deck, elevator, roof top deck, fireplaces and Basement development (NOT to be used as an additional Dwelling).",Single Detached House (110),(01) Building - New,721125,1,207 - WINDERMERE DRIVE NW,Plan 1820067 Blk 14 Lot 19,DC1,5570,WINDERMERE,1,53.445249415713796,-113.62213458605046,"{'latitude': '53.445249415713796', 'longitude': '-113.62213458605046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.62213458605046, 53.445249415713796]}",5769,,2025-08-22
7-447829658,2023-11-09T00:00:00.000,2023-11-09T00:00:00.000,2023,11,"Single, Semi-detached & Rowhousing","To construct a Single Detached House with rear Garage attached via a breezeway connection, Unenclosed Front Porch, balcony, rooftop patio, Basement development (NOT to be used as an additional Dwelling), fireplace, elevator.",Single Detached House (110),(01) Building - New,749750,1,13632 - RAVINE DRIVE NW,Plan 1401HW Blk 2 Lot 18,RS,3200,GLENORA,1,53.5401301169091,-113.55850546243956,"{'latitude': '53.5401301169091', 'longitude': '-113.55850546243956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55850546243956, 53.5401301169091]}",5998,,2026-03-29
1-87784039,2009-11-27T00:00:00.000,2009-11-27T00:00:00.000,2009,11,Other Miscellaneous Building,"To construct exterior alterations to a single detached house (lifting house by 2', demolishing existing foundation & replacing with new polycore foundation).",Single Detached House (110),(03) Exterior Alterations,45000,0,11134 - 126 STREET NW,Plan 7239AH Blk 6 Lot 7,RS,3240,INGLEWOOD,1,53.55989911667665,-113.539948105073,"{'latitude': '53.55989911667665', 'longitude': '-113.539948105073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.539948105073, 53.55989911667665]}",1170,,
